ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
16097,simple,216042,"TFXWD013-WELDING GLOVES 16""AB  GRADE",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"SAFETY EQUIPMENTS, TUF FIX",,,,,,,,,,,,0,UOM,DOZ,1,1,BRAND,TUF FIX,1,1
16098,simple,214823,TFXWEL ARC-800 WELDING MACHINE TUFFIX,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"SAFETY EQUIPMENTS, TUF FIX",,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,TUF FIX,1,1
16099,simple,214697,TFXXZ90 SAFETY SHOES SIZE 40 TUFFIX,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"SAFETY EQUIPMENTS, TUF FIX",,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,TUF FIX,1,1
16100,simple,214698,TFXXZ90 SAFETY SHOES SIZE 41 TUFFIX,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"SAFETY EQUIPMENTS, TUF FIX",,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,TUF FIX,1,1
16101,simple,214699,TFXXZ90 SAFETY SHOES SIZE 42 TUFFIX,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"SAFETY EQUIPMENTS, TUF FIX",,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,TUF FIX,1,1
16102,simple,214700,TFXXZ90 SAFETY SHOES SIZE 43 TUFFIX,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"SAFETY EQUIPMENTS, TUF FIX",,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,TUF FIX,1,1
16103,simple,214701,TFXXZ90 SAFETY SHOES SIZE 44 TUFFIX,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"SAFETY EQUIPMENTS, TUF FIX",,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,TUF FIX,1,1
16104,simple,214702,TFXXZ90 SAFETY SHOES SIZE 45 TUFFIX,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"SAFETY EQUIPMENTS, TUF FIX",,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,TUF FIX,1,1
16105,simple,208556,THINNER 5-30 BERGER BRAND,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"BERGER, PAINTING",,,,,,,,,,,,0,UOM,LTR,1,1,BRAND,BERGER,1,1
16106,simple,206827,THINNER 7-45 BERGER,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"BERGER, PAINTING",,,,,,,,,,,,0,UOM,DRM,1,1,BRAND,BERGER,1,1
16107,simple,199472,THINNER 7-45 BERGER,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"BERGER, PAINTING",,,,,,,,,,,,0,UOM,GLN,1,1,BRAND,BERGER,1,1
16108,simple,206828,THINNER 7-73 BERGER,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"BERGER, PAINTING",,,,,,,,,,,,0,UOM,DRM,1,1,BRAND,BERGER,1,1
16109,simple,202355,THINNER 7-73 BERGER,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"BERGER, PAINTING",,,,,,,,,,,,0,UOM,DRUM,1,1,BRAND,BERGER,1,1
16110,simple,206634,THINNER 7-73 BERGER,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"BERGER, PAINTING",,,,,,,,,,,,0,UOM,GLN,1,1,BRAND,BERGER,1,1
16111,simple,213952,THINNER JOTUN NO-10,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"JOTUN, PAINTING",,,,,,,,,,,,0,UOM,LTR,1,1,BRAND,JOTUN,1,1
16112,simple,202676,THINNER SOLVALUX 7-73 BERGER,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"BERGER, PAINTING",,,,,,,,,,,,0,UOM,GLN,1,1,BRAND,BERGER,1,1
16113,simple,212747,TS33989-8 MEASURING TAPE 5 MTR PVC BODY STANLEY,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"HAND TOOLS, STANLEY",,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,STANLEY,1,1
16114,simple,212982,TS33994-8 MEASURING TAPE 8 MTR PVC BODY STANLEY,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"HAND TOOLS, STANLEY",,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,STANLEY,1,1
16115,simple,212870,TS469262 FOLDING ALLEN KEY SET 2.5-10MM STANLEY,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"HAND TOOLS, STANLEY",,,,,,,,,,,,0,UOM,SET,1,1,BRAND,STANLEY,1,1
16116,simple,212871,TS469263 FOLDING TORX ALLEN KEY T9-T40,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"HAND TOOLS, STANLEY",,,,,,,,,,,,0,UOM,SET,1,1,BRAND,STANLEY,1,1
16117,simple,212814,TS60806-8 SCREW DRIVER 1 X 150 MM STANLEY,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"HAND TOOLS, STANLEY",,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,STANLEY,1,1
16118,simple,212815,TS60807-8 SCREW DRIVER 1 X 200 MM STANLEY,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"HAND TOOLS, STANLEY",,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,STANLEY,1,1
16119,simple,212816,TS60812-8 SCREW DRIVER 2 X 200 MM STANLEY,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"HAND TOOLS, STANLEY",,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,STANLEY,1,1
16120,simple,212817,TS60813-8 SCREW DRIVER 2 X 250 MM STANLEY,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"HAND TOOLS, STANLEY",,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,STANLEY,1,1
16121,simple,212809,TS60823-8 SCREW DRIVER 5 MM X 150 MM STANLEY,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"HAND TOOLS, STANLEY",,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,STANLEY,1,1
16122,simple,212810,TS60824-8 SCREW DRIVER 5 MM X 200 MM STANLEY,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"HAND TOOLS, STANLEY",,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,STANLEY,1,1
16123,simple,212811,TS60828-8 SCREW DRIVER 6.5 MM X 150 MM STANLEY,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"HAND TOOLS, STANLEY",,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,STANLEY,1,1
16124,simple,212812,TS60829-8 SCREW DRIVER 6.5 MM X 200 MM STANLEY,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"HAND TOOLS, STANLEY",,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,STANLEY,1,1
16125,simple,212813,TS60830-8 SCREW DRIVER 6.5 MM X 250 MM STANLEY,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"HAND TOOLS, STANLEY",,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,STANLEY,1,1
16126,simple,212924,TS66-119 TESTER SMALL STANLEY,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"HAND TOOLS, STANLEY",,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,STANLEY,1,1
16127,simple,212996,TS69213-8 HEX ALLEN KEY SET 2.5-10 MM STANLEY,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"HAND TOOLS, STANLEY",,,,,,,,,,,,0,UOM,SET,1,1,BRAND,STANLEY,1,1
16128,simple,215029,"TS84271-8 CIRCLIP PLIER STRAIGHT EXT 7""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"HAND TOOLS, STANLEY",,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,STANLEY,1,1
16129,simple,215030,"TS84272-8 CICRCLIP PLIER BENT EXT  7"" STANLEY",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"HAND TOOLS, STANLEY",,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,STANLEY,1,1
16130,simple,215031,"TS84273-8 CICRCLIP PLIER STRAIGHT INTERIOR 7""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"HAND TOOLS, STANLEY",,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,STANLEY,1,1
16131,simple,215032,"TS84274-8 CIRCLIP PLIER BENT INTE 7""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"HAND TOOLS, STANLEY",,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,STANLEY,1,1
16132,simple,209667,WELDING ELECTRODE 2.5MM 7018-1 VACKPAK ESSAB,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"ESAB, WELDING ELECTRODES",,,,,,,,,,,,0,UOM,KG,1,1,BRAND,ESAB,1,1
16133,simple,209666,WELDING ELECTRODE 3.2MM 7018-1 VACPACK ESSAB,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"ESAB, WELDING ELECTRODES",,,,,,,,,,,,0,UOM,KG,1,1,BRAND,ESAB,1,1
16134,simple,209902,WELDING ELECTRODE 4MM 7018-1 OK55 VACPACK ESAB,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"ESAB, WELDING ELECTRODES",,,,,,,,,,,,0,UOM,KG,1,1,BRAND,ESAB,1,1
16135,simple,209447,WELDING ROD 2.5 MM 7018-1 ESAB VACPAC,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"ESAB, WELDING ELECTRODES",,,,,,,,,,,,0,UOM,KG,1,1,BRAND,ESAB,1,1
16136,simple,205232,WELDING ROD 2.5 MM E7018-1 KISWEL,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"KISWEL, WELDING ELECTRODES",,,,,,,,,,,,0,UOM,KGS,1,1,BRAND,KISWEL,1,1
16137,simple,207462,WELDING ROD 2.6 MM 6010 KCL-10 KISWEL,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"KISWEL, WELDING ELECTRODES",,,,,,,,,,,,0,UOM,KGS,1,1,BRAND,KISWEL,1,1
16138,simple,201713,WELDING ROD 2.6 MM 6013 OK-46 ESAB,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"ESAB, WELDING ELECTRODES",,,,,,,,,,,,0,UOM,KGS,1,1,BRAND,ESAB,1,1
16139,simple,201418,WELDING ROD 2.6 MM 7018 OK-48,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"ESAB, WELDING ELECTRODES",,,,,,,,,,,,0,UOM,KGS,1,1,BRAND,ESAB,1,1
16140,simple,207488,WELDING ROD 2.6 MM 7018-1 KISWEL,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"KISWEL, WELDING ELECTRODES",,,,,,,,,,,,0,UOM,KG,1,1,BRAND,KISWEL,1,1
16141,simple,202177,WELDING ROD 3.2 MM 6010 KCL-10 KISWEL,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"ESAB, WELDING ELECTRODES",,,,,,,,,,,,0,UOM,KGS,1,1,BRAND,ESAB,1,1
16142,simple,202726,WELDING ROD 3.2 MM 7018-1 VACPAC ESAB,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"ESAB, WELDING ELECTRODES",,,,,,,,,,,,0,UOM,KGS,1,1,BRAND,ESAB,1,1
16143,simple,205233,WELDING ROD 3.2 MM E7018-1 KISWEL,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"KISWEL, WELDING ELECTRODES",,,,,,,,,,,,0,UOM,KGS,1,1,BRAND,KISWEL,1,1
16144,simple,199549,WELDING ROD 4 MM ESAB OK-48 7018,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"ESAB, WELDING ELECTRODES",,,,,,,,,,,,0,UOM,KGS,1,1,BRAND,ESAB,1,1
16145,simple,214183,XZ73-42 SAFETY SHOES 42 HONEY COLOR TUFFIX,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"SAFETY EQUIPMENTS, TUF FIX",,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,TUF FIX,1,1
16146,simple,214184,XZ73-43 SAFETY SHOES 43 HONEY COLOR TUFFIX,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"SAFETY EQUIPMENTS, TUF FIX",,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,TUF FIX,1,1
16147,simple,214463,XZ73-44 SAFETY SHOES 44 HONEY COLOR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"SAFETY EQUIPMENTS, TUF FIX",,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,TUF FIX,1,1
16148,simple,215321,XZ73-45 SAFETY SHOES 45 HONEY COLOR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"SAFETY EQUIPMENTS, TUF FIX",,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,TUF FIX,1,1
16149,simple,214364,XZ91-40 SAFETY SHOES 40 TUFFIX,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"SAFETY EQUIPMENTS, TUF FIX",,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,TUF FIX,1,1
16150,simple,214181,XZ91-41 SAFETY SHOES 41 TUFFIX,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"SAFETY EQUIPMENTS, TUF FIX",,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,TUF FIX,1,1
16151,simple,214248,XZ91-42 SAFETY SHOES 42 TUFFIX,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"SAFETY EQUIPMENTS, TUF FIX",,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,TUF FIX,1,1
16152,simple,214182,XZ91-43 SAFETY SHOES 43 TUFFIX,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"SAFETY EQUIPMENTS, TUF FIX",,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,TUF FIX,1,1
16153,simple,214365,XZ91-44 SAFETY SHOES 44 TUFFIX,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"SAFETY EQUIPMENTS, TUF FIX",,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,TUF FIX,1,1
16154,simple,214366,XZ91-45 SFETY SHOES 45 TUFFIX,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"SAFETY EQUIPMENTS, TUF FIX",,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,TUF FIX,1,1
16155,simple,206983,AC GAS R-11,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"FLORON, REFRIGERATION",,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,FLORON,1,1
16156,simple,203730,ADJUSTABLE REAMER 18.25-19.84,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,CUTTING TOOLS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16157,simple,204472,"ADJUSTABLE REAMER 1-1/2""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,CUTTING TOOLS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16158,simple,213469,"AIR HOSE 1-1/4"" R1 20 BAR",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,MTR,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16159,simple,213441,ARBOUR MT-5,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,CUTTING TOOLS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16160,simple,213976,ARMATURE 115V 621069-02SV,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,POWER TOOLS SPARE PARTS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16161,simple,213433,BEACON SOLAR LIGHT 12-36-V,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,SAFETY EQUIPMENTS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16162,simple,209603,BELT WRENCH 215-1571,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,HAND TOOLS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16163,simple,212260,BOLT 4MM X 12 MM 265353-6,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16164,simple,201237,BRASS BATTERY TERMINAL NAGATIVE (-),1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16165,simple,216057,BRASS CAP 1-1/2,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16166,simple,204210,"BRASS CHECK VALVE 1-1/2""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16167,simple,199666,"BRASS CHECK VALVE 1-1/4""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16168,simple,215558,"BRASS END CAP 1-1/2""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16169,simple,207113,"BRASS FOOT VALVE 1-1/4""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16170,simple,198535,"BRASS GATE VALVE 1-1/2""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16171,simple,209909,"BRASS HEX NIPPLE 1-1/2""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16172,simple,208956,"BRASS NRV 1-1/2"" CRANE BRAND",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16173,simple,206912,"BRASS REDUCING BUSH 1-1/4"" X 1""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16174,simple,214532,"BRASS SCREW 8 X 1-1/2""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,PKT,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16175,simple,212736,"BRASS Y STRAINER 1-1/2"" PEGLER",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16176,simple,209096,"BRONZE CHECK VALVE 1-1/2"" TOHO",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16177,simple,215515,"BSP FEMALE ST-1/2"" X 3/8""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16178,simple,199597,"BUFFING WHEEL  4-1/2"" GREY PIEGON",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,ABBRASIVES,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16179,simple,198635,"BUFFING WHEEL GREEN 4-1/2""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,ABBRASIVES,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16180,simple,198634,"BUFFING WHEEL ORANGE 4-1/2""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,ABBRASIVES,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16181,simple,207748,CABINAT P/N 2501-BDLP-126-1795 DURHAM,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,UNIT,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16182,simple,207749,CABINET P/N 2502-186-1795 DURHAM,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,UNIT,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16183,simple,206767,CABLE JOINT KIT GTA-3 NISSAD GERMANY,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16184,simple,207144,"CAM LOCK WASHER 2-1/2""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16185,simple,203541,CARBIDE BUR SA-5MD PRECISION,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,CLEANING TOOL,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16186,simple,212098,CARBIDE BUR SA-5MD SUPERCUT,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,CLEANING TOOL,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16187,simple,212097,CARBIDE BUR SF-5MD SUPERCUT,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,CLEANING TOOL,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16188,simple,204274,CARBIDE BUR SG-5MD PRECISION,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,CLEANING TOOL,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16189,simple,204023,CARBIDE BURR C-12 MAX GERMANY,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,CLEANING TOOL,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16190,simple,214832,CARBIDE INSERT TDXU 4E-0.4 TT9030 TAEGUTEC BRAND,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,CUTTING TOOLS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16191,simple,210546,CARBIDE TIP E-12 WIDIA,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,CUTTING TOOLS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16192,simple,203268,CARBIDE TIP E-8 WIDIA,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,CUTTING TOOLS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16193,simple,200640,HITACHI ANGLE GRINDER,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"HITACHI, POWER TOOLS ACCESSSORIES",,,,,,,,,,,,0,UOM,SET,1,1,BRAND,HITACHI,1,1
16194,simple,204440,"CARBON STEEL FLANGE 24"" SLIP ON RACE FACE PN-10",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16195,simple,204626,"CASTER WHEEL 1-1/2"" SWIL BREAK BROWN COLOR MMA",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,WHEELS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16196,simple,215133,"CI FLANGE GATE VALVE 1-1/2""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16197,simple,208993,CIRCLIP 1300-200,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16198,simple,212258,CIRCLIP 961004-6 MAKITA,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"MAKITA, OTHERS",,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16199,simple,208827,"CIRCUALR SAW 4-1/2"" WOODEN",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"DEWALT, OTHERS",,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16200,simple,212277,"CIRCULAR SAW 7"" ID-CS185 IDEAL",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"IDEAL, OTHERS",,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16201,simple,208829,"CIRCULAR SAW BLADE 4-1/2""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16202,simple,203093,"CIRCULAR SAW BLADE 9"" MAKITA D-09640",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"MAKITA, OTHERS",,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16203,simple,205162,"CIRCULAR SAW MACHINE 9"" DEWALT D23700-GB",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"DEWALT, OTHERS",,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
